# Open,High,Low,Volume,Close
16240,16340,16020,15439550,8.524216
16300,16340,16140,14112800,8.55587
16260,16400,16180,10617450,8.629713
16480,16600,16420,19088350,8.745762
16640,16800,16620,23248200,8.830163
16780,16800,16480,14865300,8.724661
16440,16540,16200,16399000,8.545316
16340,16360,16200,12455050,8.545316
16400,16440,16300,13105950,8.598066
16340,16360,16120,10616650,8.503119
16220,16360,16060,14028550,8.482018
16200,16200,15980,12296750,8.45037
15980,16040,15960,9138150,8.460917
16000,16080,15820,14060850,8.36597
15680,15780,15540,17957900,8.218274
15360,15540,15300,21360650,8.081124
15400,15640,15340,14274900,8.239374
15460,15660,15340,10280000,8.249923
15540,15660,15420,14476450,8.249923
15680,15700,15480,11715900,8.207726
15580,15780,15540,12179900,8.323771
15600,15720,15540,12330600,8.271022
15720,15820,15640,9081550,8.334322
15700,15720,15500,11365400,8.260473
15520,15560,15440,9263250,8.144425
15440,15660,15400,10440100,8.154975
15300,15440,15300,12748200,8.081124
15500,15560,15440,6984450,8.186624
15320,15440,15120,22051950,7.97563
15240,15260,15000,19451700,7.93343
15200,15240,14980,18271500,8.007278
15220,15280,15120,22082500,8.028378
15440,15600,15360,19708650,8.228822
15660,15800,15500,16036000,8.313222
15520,15620,15420,10954600,8.133875
15340,15480,15120,30825400,7.97563
15200,15440,15140,13989000,8.081124
15400,15520,15320,11741050,8.123324
15500,15620,15200,18559950,8.01783
15260,15340,15020,19441850,7.986178
15080,15260,15080,11734100,7.986178
15240,15560,15160,22369300,8.154975
15480,15600,15400,14807550,8.228822
15580,15600,15160,32766800,8.038928
15300,15360,15040,25107150,7.965079
15100,15120,14900,23315700,7.859581
15060,15500,15000,35348050,8.144425
15440,15580,15340,16855500,8.197175
15440,15560,15380,14805750,8.197175
15600,15620,15480,12835350,8.228822
15440,15580,15420,14300150,8.154975
15560,15880,15520,23555150,8.36597
15580,15660,15380,25542150,8.123324
15260,15320,15060,27125750,7.996727
15240,15260,15060,18784450,7.943981
15040,15120,14920,18391350,7.87013
15040,15040,14860,20414700,7.849031
15060,15060,14840,26710000,7.912332
15000,15120,14900,24686150,7.954529
15140,15240,14960,13804400,7.92288
15000,15020,14820,19450000,7.817382
14800,14980,14700,18474100,7.859581
14900,15300,14820,28370400,8.070579
15460,15540,15340,20425550,8.197175
15460,15580,15340,12353450,8.133875
15360,15420,15160,15629050,8.049478
15160,15300,15020,16732750,7.943981
15200,15300,15060,14631600,8.060028
15280,15300,14900,23060950,7.859581
15060,15060,14860,14837800,7.880681
14940,14960,14740,16536700,7.806831
14800,14980,14780,17874950,7.806831
14940,15280,14900,27312500,8.049478
15600,15800,15500,35165050,8.186624
15700,15760,15520,13961400,8.207726
15680,15680,15340,12801650,8.165524
15600,15800,15500,21088000,8.334322
15860,15980,15340,44525300,8.091676
15680,15800,15460,28325650,8.207726
15720,16300,15700,35892450,8.524216
16280,16400,16000,29475050,8.55587
16020,16080,15900,17123100,8.38707
15940,16100,15860,13296000,8.42927
16160,16380,16000,19355150,8.629713
16400,16960,16360,36057400,8.946208
17000,17020,16680,18280200,8.86181
16520,17040,16500,31792000,8.977859
17060,17060,16760,18359500,8.914559
16960,16980,16640,15679300,8.830163
16700,16920,16620,15401050,8.819611
16640,16920,16520,21205500,8.714115
16480,16560,16280,18777150,8.650815
16560,17180,16500,30608400,9.062256
17400,17940,17340,39373850,9.431499
17800,17980,17700,16837550,9.389301
17740,18420,17700,24906050,9.505347
18060,18200,17740,16803250,9.3682
17700,18360,17680,29422050,9.674142
18300,18380,18140,12757050,9.695242
18380,18640,18320,15359300,9.81129
18740,18740,18420,22126100,9.800741
18500,18500,18200,16449400,9.663594
18160,18380,18160,11684200,9.610845
18280,18580,18240,17297200,9.769093
18340,18640,18280,16911750,9.83239
18620,18800,18500,12599300,9.874586
18780,19060,18720,16626800,9.906237
18720,18760,18500,10985500,9.874586
18780,18780,18500,8471650,9.758541
18500,18600,18300,10524200,9.726891
18560,19000,18520,15650700,9.895689
18700,19020,18640,11918900,13.592189
18840,19040,18840,9181500,13.649718
19100,19320,19000,13241050,13.779172
19120,19220,18980,13713100,13.779172
19100,19100,18840,16787500,13.549036
18840,18980,18460,19360400,13.376439
18300,18580,18280,23139800,13.246985
18360,18560,18180,18326750,13.189456
18340,18440,18160,19550800,13.131924
18280,18660,18280,20555800,13.376439
18980,18980,18340,28239850,13.261373
18560,18680,18300,15382350,13.419589
18900,19020,18800,20582100,13.649718
19000,19620,18980,29631350,13.937388
19580,20000,19320,33343200,14.340118
19740,19800,19580,15244400,14.12437
19520,19680,19400,16666400,13.966155
19360,19660,19320,13609350,13.966155
19440,19800,19420,13970550,14.023686
19700,19980,19600,13352500,14.3545
19900,20040,19820,15367000,14.296967
19960,20280,19800,19118950,14.527101
20180,20200,19620,21411900,14.109987
19640,19900,19580,13468450,14.138753
20040,20080,19440,24252200,13.980536
19400,19480,19180,30483500,13.822321
19460,19460,19020,20984650,13.807939
19200,19300,18700,30669300,13.46274
18700,18860,18260,26489900,13.160689
18560,19100,18500,19565800,13.707254
19260,19400,18940,18105800,13.779172
19040,19400,18900,15182650,13.592189
19060,19260,18860,14348550,13.721639
19300,19320,19140,10253850,13.807939
19280,19300,18840,13750850,13.635336
18780,18960,18680,12181550,13.491505
18500,18820,18500,17193000,13.376439
18520,18680,18400,18110900,13.362055
18560,18660,18460,15181200,13.318906
18400,18680,18400,16274800,13.275755
18280,18460,18240,16134300,13.203841
18380,18540,18320,18074200,13.275755
18680,18900,18540,18569150,13.592189
18860,18860,18120,31883600,13.031241
18220,18240,17880,24905400,12.930555
18120,18160,17640,26296300,12.801106
17580,17680,17320,41630200,12.455913
17220,17520,17200,26884000,12.398374
17600,18020,17060,33325000,12.944941
18020,18040,17120,36313200,12.369612
17700,17900,17440,39939050,12.743573
17560,17800,17360,22505200,12.801106
17840,17900,17660,19166050,12.815492
17820,17980,17680,14473500,12.801106
17840,17940,17400,21810300,12.58536
17600,17600,17180,25229000,12.556593
17600,17760,17480,15392550,12.657272
17840,18200,17800,31078100,13.088774
18300,18440,18180,15890200,13.175073
18140,18320,18000,17204100,13.175073
18320,18580,18320,20685150,13.318906
18720,18720,18420,26376550,13.405205
18720,18800,18540,22471700,13.520273
18800,18900,18780,16716750,13.592189
18960,18960,18700,11922000,13.592189
18800,18840,18300,27471850,13.275755
18500,18700,18100,21781250,13.074389
18220,18280,17900,25983450,12.916173
17960,18140,17760,20582800,12.858643
17720,17800,17640,15766950,12.686044
17740,18020,17600,16627750,12.959325
18000,18000,17680,25265700,12.944941
17960,17980,17640,22274750,12.772342
17820,17840,17320,27418700,12.470295
17060,17500,17060,23078650,12.58536
17780,18320,17720,32044250,13.175073
18600,18740,18360,27071850,13.347672
18480,18540,18040,18825450,13.002474
18020,18220,17780,14338950,12.786724
17980,17980,17600,19174650,12.901791
18340,18540,18220,26379400,13.290137
18480,18540,17980,20803400,12.944941
18020,18160,17600,21415000,12.844258
18200,18740,18080,32544850,13.405205
18720,18800,18440,25366500,13.491505
18600,18680,18000,25769850,13.160689
17980,18280,17900,23637450,12.930555
18160,18220,17820,13543350,12.815492
17780,17900,17640,22363750,12.829873
17720,18020,17660,27616100,12.729193
17920,18480,17800,33438000,13.175073
18340,18380,17960,16123700,12.959325
17940,17960,17780,11549950,12.801106
17860,17980,17720,16579300,12.844258
17820,17960,17600,19345200,12.657272
17700,17740,17600,11069950,12.686044
17540,17700,17440,14056000,12.556593
17440,17680,17300,14488500,12.441525
17580,17580,17060,16018050,12.312077
17360,17600,17300,13968500,12.642891
17480,17980,17340,21477600,12.815492
17900,17900,17520,10293600,12.714808
17800,18280,17720,23887550,12.973706
18040,18240,17900,15678500,13.103156
17880,17940,17600,16582950,12.700427
17800,17800,17540,10067100,12.729193
17520,17780,17380,15110100,12.757959
17700,17800,17500,12938850,12.614126
17540,17580,17300,21511200,12.441525
17400,17480,17020,19586600,12.24016
16880,17060,16760,15062450,12.268929
17020,17460,16960,10642700,12.412759
17320,17380,17020,13283100,12.441525
17060,17160,16880,11940550,12.197009
17020,17040,16060,36058100,11.779896
16260,16280,15900,23580500,11.506615
16000,16400,15960,18844400,11.70798
16480,16660,16440,16530400,11.88058
16500,16780,16400,13858400,11.952495
16420,17080,16420,23453150,12.254542
16940,16940,16560,15207250,12.010031
16800,17060,16620,11950100,11.966882
16960,16980,16640,10348200,12.35243
16660,16700,16420,16408950,12.24863
16860,17200,16760,22133050,12.678667
17400,17660,17380,21439450,13.019728
17600,17980,17560,21107200,13.331133
17860,17960,17740,11215100,13.316305
17960,17960,17580,17861200,13.049385
17600,17760,17460,12070450,13.123529
17600,17600,17240,15974500,12.826952
17200,17220,16920,12397200,12.604519
16960,17100,16720,16430600,12.500715
16700,16700,16460,20363350,12.322771
16600,16800,16420,13621800,12.337602
16560,16600,16220,18189050,12.055855
16120,16540,16120,14537100,12.189312
16800,17080,16780,21079150,12.619348
16920,17020,16640,10343550,12.485888
17000,17120,16840,12179600,12.604519
17000,17000,16680,9496800,12.560033
16860,17020,16800,11259900,12.604519
16960,16960,16720,10079450,12.530375
16560,16800,16520,13623150,12.411745
16920,17040,16740,15089150,12.515546
17100,17500,17100,19432400,12.901095
17060,17180,17000,13486550,12.634178
16800,16880,16480,20417200,12.35243
16780,16780,16300,17307750,12.174483
15840,16100,15780,30392500,11.699961
15400,15780,15200,30296350,11.269923
15000,15060,13920,49299200,10.736087
15200,15200,14400,49244500,10.67677
13760,14500,13760,39580150,10.498822
14420,14440,14000,33844600,10.483994
14700,15000,14520,30042550,11.121635
15020,15200,14820,14649850,11.151293
14960,14980,14060,35336000,10.513651
13760,13940,13440,28970600,10.083615
13680,14040,13660,20900650,10.246735
14000,14700,13980,24617300,10.721255
14480,14700,14000,18508650,10.498822
14740,14760,14420,19039800,10.750915
14340,14680,14340,10612300,10.765741
14840,14840,14480,13001850,10.869544
14820,14960,14720,12629600,11.003004
14940,14940,14620,14495500,11.032663
15180,15760,14880,35833750,11.433039
15300,15620,15260,12915400,11.403381
15100,15120,14600,13853900,10.839888
14520,14720,14200,13213350,10.780572
14660,15560,14660,17512500,11.4627
15600,16040,15560,28730500,11.833421
15700,16240,15540,18082650,11.566501
15600,15620,14820,27540950,11.166121
15680,15680,15300,21318350,11.433039
15880,16220,15840,23811100,11.833421
16000,16280,15760,12327650,11.981709
16220,16360,15920,13997500,12.026195
16380,16560,16020,17063100,12.055855
15920,16000,15560,15331100,11.714788
15280,15600,15020,21822900,11.240265
15200,15740,15180,24018800,11.492353
16100,16100,15820,16526300,11.922391
16480,16500,15820,24316950,11.966882
16080,16960,16080,27675450,12.411745
16600,16800,16220,25780600,12.456231
16100,16640,15920,32895000,12.278287
16480,17000,16340,32102800,12.485888
17480,17580,16840,29969000,12.678667
17300,17620,17000,26509200,12.752808
17560,17700,17440,17246250,12.960412
17700,17700,17380,22915500,13.064214
17440,17980,17400,21528500,13.316305
17960,17980,17620,16266150,13.197675
17420,17880,17420,10850500,13.138356
17800,17900,17620,10675550,13.197675
17500,17860,17420,13844300,13.09387
17700,17720,17400,10704100,13.138356
17720,18400,17660,28436600,13.449766
18400,18500,18140,23307000,13.598052
18260,18860,18220,18769250,13.953944
18720,19020,18700,18208000,14.013261
18660,18920,18540,12504750,13.850141
18580,18780,18380,17443050,13.701853
18560,18920,18540,26884350,14.013261
18820,19400,18660,23792400,14.354323
19360,19980,19240,30983650,14.68056
19400,19560,19320,28454600,14.398809
19240,19420,19160,16408700,14.339495
19660,20100,19640,26704800,14.90299
19920,20000,19720,14018050,14.725044
19720,19800,19300,17069900,14.383981
19400,19760,19320,19304250,14.606411
19340,19460,18700,31006050,13.864968
18900,19680,18600,24246750,14.576755
19760,20040,19740,14136050,14.769533
19720,20000,19600,11737100,14.769533
19900,20060,19460,16934350,14.458124
19640,19840,19220,12943350,14.53227
19420,19540,19240,16310300,14.280178
19020,19200,18840,12791900,14.087404
19000,19420,18860,12040600,14.280178
18960,19200,18700,15335700,13.864968
18440,19060,18420,13680750,13.983603
18580,19060,18580,11689400,14.042918
19180,19640,19160,15724000,14.502608
19800,20100,19720,27588450,14.90299
20000,20200,19920,19579400,14.888162
20700,21600,20580,34717150,15.926179
21220,21420,20800,21917950,15.57029
21380,21460,21160,14848100,15.807549
21140,21400,20820,14528550,15.481313
21000,21360,20820,19746900,15.659265
21140,21660,20920,25893000,15.777892
20980,21480,20740,13804200,15.614776
21260,21680,21200,12163550,16.074469
21480,21500,21000,13210000,15.57029
20680,20900,20500,21064350,15.422001
20580,20720,20300,16963000,15.05128
20420,20900,20400,12263200,15.496143
20900,20900,19680,20485300,14.932652
20160,20580,20140,13750300,15.006789
20700,21140,20620,20402950,15.674088
20900,21060,20820,10634550,15.599945
21120,21480,21120,12299050,15.837209
21340,21500,21320,6216250,15.807549
21360,21600,21060,11133650,15.91135
21460,21460,21200,11023850,20.51269
21240,21540,21140,10923900,20.454687
21400,21600,21300,13151350,20.880024
21860,22100,21840,16927750,21.363358
22100,22200,21500,17103700,20.880024
21460,21580,21100,17298400,20.396688
21120,21320,20600,18816250,20.106688
20800,20820,20300,19283000,19.642691
20420,20720,20420,20414800,19.836023
20340,20480,20280,19110150,19.739359
20320,20580,20220,18511000,19.874687
20560,21000,20520,14630750,20.222689
20800,20800,20400,11614950,19.913351
20820,20960,20480,17084400,20.029356
21020,21040,20440,15359650,19.913351
20760,21440,20740,22385800,20.725357
21800,22100,21520,25550800,21.363358
21840,22500,21840,22751300,21.537355
22320,22420,21880,17655150,21.518026
22400,22500,22220,12741200,21.750023
22580,22600,22180,16354450,21.556688
22100,22400,21780,21731350,21.402021
22140,22140,21560,22849650,20.860687
21720,22080,21360,22402650,20.880024
21420,21680,21120,17801400,20.609354
21680,21820,21320,15837500,20.764025
21540,21920,21460,11921950,21.131361
21980,22000,21680,11809400,21.112019
21740,21800,21200,24005850,20.957354
21680,21680,21220,18579100,20.532022
21380,21780,21340,16017250,20.938019
21680,21780,21480,12317400,20.880024
21960,22760,21840,28522350,21.943356
22600,22800,22420,15411800,21.943356
23180,23600,23120,17308450,22.736023
23560,23880,23320,14814150,22.71669
23500,23960,23300,10808250,22.813356
23640,24000,23440,11779250,23.142027
23460,23580,23020,23259200,22.426691
23060,23720,23060,14240300,22.813356
23480,23600,23180,8273300,22.63936
23920,24000,23620,16648100,22.91003
23820,24180,23820,17278300,23.316031
24300,24340,23580,18023700,22.852024
23800,23820,23320,11175250,22.697357
23580,23860,23340,10572850,22.813356
23500,23660,23300,11521550,22.658691
23600,23720,23300,20270400,22.813356
23820,24620,23760,18228800,23.780029
24480,24520,24200,11826950,23.393358
24000,24580,24000,11985550,23.606031
24600,25100,24600,18279650,24.166697
25020,25200,24840,14038800,24.166697
25200,25340,24760,18070200,23.934698
24700,25360,24680,11881850,24.360027
25340,25540,25200,11935500,24.495365
25200,25200,24840,12913550,24.012032
24700,25260,24700,12675450,24.321363
24860,25480,24860,10818600,24.379356
25360,25500,25220,9237800,24.650028
25700,26220,25520,14186350,25.346027
26000,26160,25900,9914550,25.172031
25980,25980,25600,11670000,24.746698
25400,25600,25140,15281700,24.650028
25500,25980,25220,12582950,25.114031
26400,26780,26040,16507900,25.81003
26620,27020,26300,14599350,25.520029
26040,26700,25940,12921350,25.713362
26540,26680,26260,10289650,25.752031
26400,26600,26120,8572600,25.462029
26280,26400,26140,11176100,25.346027
25660,25980,25360,25240650,24.611361
25300,25540,25200,35409200,24.514696
25460,25520,25000,15222400,24.3407
25020,25280,24820,14552300,24.147364
25540,26040,25380,17253750,24.998026
25840,26140,25780,13156400,25.268696
25880,25940,25560,9900550,24.78536
25380,25600,25240,8388400,24.727356
25300,25720,25240,13238350,24.804695
26080,26300,25860,13821600,25.230022
26400,26800,26340,16479500,25.906694
27100,27660,27020,15905350,26.564028
27900,28180,27540,15757100,26.873365
28200,28360,27980,18420750,27.260033
28040,28200,27960,10327050,27.086031
27500,27960,26980,20484300,26.293364
26840,27060,26500,18908450,25.945366
26960,27040,26780,12048600,25.926031
26700,26960,26480,12661700,25.732695
26580,26720,26440,13145000,25.655361
26300,26460,26060,13626400,25.19136
26100,26540,26080,15092100,25.404026
26080,26400,26000,15558100,25.346027
25960,26000,24560,38488900,23.780029
24600,24860,24020,33041100,23.644691
24080,24100,23300,30023750,22.542692
23880,24320,23800,23702750,23.374025
25100,25100,24540,23830550,23.97336
24800,24800,23900,16157100,23.606031
24260,24500,23960,15251250,23.683365
24660,24920,24460,10164250,23.683365
24240,24760,24120,10815350,23.934698
24760,24800,24300,12653250,23.702692
24260,24260,23840,22106900,23.412695
24260,24740,23980,13554450,23.838034
23960,24100,23840,18068750,23.122692
24020,24180,23860,12848900,23.258026
24780,25300,24660,20928350,24.456692
25500,25500,24900,9956350,24.108692
25440,25500,25320,9906200,24.514696
24920,25200,24900,8805200,24.263361
25320,25480,25120,9572600,24.572697
25380,25420,25120,21995050,24.379356
25000,25200,24280,30404200,23.528694
24800,25140,24680,17608150,24.031364
24900,24940,24440,14839400,24.05069
24980,25300,24900,13237700,24.205362
24680,24840,24520,12753750,23.722029
23780,24040,23600,31294350,22.852024
23420,23560,22560,41318100,21.885355
22660,22980,22580,25283500,22.020693
22800,23540,22600,23542000,22.562025
23340,23600,23060,10398350,23.075699
23340,24020,23060,18604450,23.727665
24160,24180,23420,19106750,23.194237
23640,23860,23400,15801550,23.213991
23640,23940,23560,19158750,23.530098
23740,23880,23540,9068550,23.41156
23880,23880,23060,21158900,22.937397
22700,22760,22520,21282300,22.245922
22700,22840,22420,17720700,22.265673
22580,22660,22160,18001300,22.087866
22420,22520,21820,24858600,21.55444
21920,22880,21820,27070750,22.502756
22900,23100,22660,15261950,22.759588
22960,23560,22720,15885300,23.075699
23580,23700,22760,14618050,22.799103
23600,24040,23440,24847100,23.609127
24040,24060,23820,11992100,23.530098
23300,23400,23100,12844350,22.957153
23300,23500,23180,14598050,23.115204
23060,23440,22780,13609850,22.878128
23380,23480,23200,13654750,23.154722
23900,24660,23820,26686200,24.35988
25200,25560,25020,19113350,25.189653
25600,26680,25500,33735650,25.861374
25840,26300,25660,19039100,25.683565
26000,26080,25220,15951250,24.952574
24800,25340,24760,15582650,24.557446
25700,26100,25640,12289150,25.644049
26060,26080,25680,10258400,25.565029
26120,26560,26020,19459150,26.078697
26420,26960,26360,30612650,26.473831
26700,26960,26600,14733250,26.631884
26840,26940,26460,9891050,26.177479
26520,27000,26520,14396850,26.572615
27080,27100,26760,14824150,26.572615
26880,26900,25720,27642800,25.584785
25400,25660,25100,19944800,25.347704
25840,26040,25640,15315200,25.327946
25380,25620,25140,16031200,24.972336
25220,25740,24980,13857750,25.426727
25400,25740,25280,14077200,25.189653
23780,24060,23460,63803450,23.312777
23720,24180,23600,27767400,23.609127
24180,24700,24140,23415550,24.300608
24560,24580,24040,16211400,24.004259
24220,24680,24140,20301300,24.35988
24400,24700,24020,13903800,24.06352
24380,24560,24200,9916550,24.06352
24100,24240,23780,17381950,23.490585
24000,24060,23860,12373750,23.62888
24600,25020,24400,25512400,24.695738
25200,25280,25000,15883700,24.695738
24800,25300,24640,9890800,24.814278
25360,25900,25180,18473250,25.565029
25980,26100,25620,19489950,25.703321
26600,26780,26540,24872500,26.3948
26720,26720,26240,14896000,25.979919
26280,26720,26160,11232300,25.979919
26120,26460,25960,12114550,25.960155
25860,26100,25680,14199800,25.426727
26000,26140,25900,14913400,25.723082
26000,26560,25840,13195450,26.216995
26200,26680,26200,11348000,26.216995
26260,26500,26120,12054550,26.177479
26540,26840,26460,14541600,26.434317
27180,27200,26780,17906350,26.592365
27080,27420,27040,13376250,27.046768
27020,27460,26780,19127200,27.007254
27740,27800,27040,17828800,27.066528
27500,27580,27200,12037600,27.125801
27260,27620,27260,8788650,27.106047
27060,27200,26500,12976700,26.177479
26200,26400,25740,23779850,25.762594
26100,26240,25760,14977250,25.604538
25920,26240,25740,10334000,25.683565
26520,26620,26300,10671300,26.27626
26840,26920,26320,8984550,26.3948
26720,26820,26560,10498450,26.41456
26460,26500,25980,13969950,25.723082
25540,26340,25520,11741150,25.979919
26380,26440,26040,9253550,25.940401
25940,26180,25780,13454500,25.683565
25920,26440,25820,11881100,26.118212
26120,26240,25740,13793850,25.426727
25960,25980,25580,11448050,25.663813
25980,26080,25840,6643850,25.644049
26120,26240,25980,10604850,25.881132
25900,26040,25800,10455600,25.6243
26380,26660,26260,18521400,26.216995
26560,26980,26400,13062050,26.493587
26980,26980,26640,8981800,26.651642
26860,27240,26700,9676400,26.90847
26960,27140,26820,15326600,26.671398
26700,27020,26520,14550300,26.493587
26620,26940,26620,6959250,26.572615
26940,26980,26520,7325850,26.651642
27140,27140,26920,10436000,26.770185
26700,26760,26520,9959100,26.296017
26440,26520,26020,12172550,25.821863
26300,26840,26260,10137500,26.315781
27060,27300,26920,13420300,26.947992
27520,27940,27440,17780400,27.343121
27880,28380,27820,14930950,27.99509
28440,28840,28340,12322050,28.390215
28840,28860,27980,13749850,27.738249
28100,28560,28080,11836200,27.97533
28000,28760,27920,14055800,27.916059
28040,28440,28040,13073300,27.93582
28460,28500,27980,16427600,27.777763
28400,28720,28160,10220850,28.251923
28640,28680,28400,9504900,28.251923
28600,29100,28540,12436400,28.745836
29360,29420,28680,14248700,28.72608
29000,29960,29000,15882450,29.239748
30120,30120,29700,13056100,29.457077
29960,29960,29380,12657350,29.16073
29460,29920,29460,15244450,29.437313
30000,30660,29860,30680500,30.286846
30320,30720,30160,13905250,29.931229
30020,30480,29940,15511100,29.694147
30000,30320,29900,13538450,29.931229
30300,30580,29900,20128500,29.694147
29860,29920,28800,27576200,28.489002
28960,29520,28840,14488550,29.121216
29600,30060,29400,14038700,29.042183
29400,30000,29400,9143900,39.677727
29760,30600,29740,10562750,40.367317
30660,31520,30540,11449650,41.799534
31640,31680,30860,14227400,40.92429
30800,30840,30200,12999800,40.446884
30300,30560,30000,12610950,40.314274
30260,30340,29960,13822250,39.783821
30000,30260,29820,12659950,39.783821
30300,30680,30000,14663600,40.579487
30960,30960,30140,11913550,40.659054
30780,31040,30560,7999950,41.162991
31200,31200,30240,10727150,40.102085
30280,30520,29660,16221000,39.571636
30040,30040,29000,20236700,38.96162
29600,29740,29100,12516600,39.253361
29280,29500,28960,14519650,38.563778
28900,29740,28900,11947400,39.253361
30000,30040,29460,9293550,39.067699
29360,29380,28820,15999050,38.537251
29200,29220,28100,21795250,37.582451
27920,28020,27420,30852150,36.388939
27800,28360,27600,21616550,37.370266
28520,28800,28240,16170100,38.192471
28600,28960,28440,16052800,38.404652
29200,29200,28440,11576200,38.218983
29000,29060,28340,12861900,38.112892
28300,28860,28280,11388100,38.059845
28800,28860,28540,6897150,37.847668
28780,28780,28400,9721100,37.66201
28360,29400,28300,13423850,38.775967
29680,29680,29180,8419750,38.935097
29480,29780,29120,9209050,39.439022
29800,29880,29540,7534100,39.518585
29800,29960,29540,7599950,39.730766
29800,30020,29620,7109950,39.518585
29600,29980,29580,6132250,39.571636
30040,30900,29940,18039350,40.977337
30800,31160,30700,13123650,41.10994
30600,30960,30400,13852650,40.579487
30980,30980,30600,8897550,40.579487
30300,30760,30160,9244750,40.499924
31180,31180,30380,8938200,40.499924
30600,31080,30600,12784200,40.950813
31260,31260,30600,13276850,40.818195
31120,31280,30960,9294600,41.10994
31440,31500,30940,10148650,41.375179
30960,31000,30240,13482700,40.314274
30300,30340,29780,18941000,39.757294
29860,30240,29700,13748250,39.995998
30080,30240,29800,8746550,39.62468
30120,30580,30020,11303550,40.499924
30560,30680,29980,12557800,40.314274
30580,30580,29600,36618350,39.253361
29200,29200,28680,26439550,38.325077
29000,29840,28960,13977100,39.12075
29200,29700,29120,13515750,38.722916
29220,29480,29120,11768550,38.643345
29160,29360,29040,10687100,38.590302
29600,29900,29400,10272050,39.651203
29900,30440,29820,16830000,40.022526
30300,30320,29740,12881400,39.8899
30060,30200,29940,7989600,40.049042
30480,30640,30340,9533700,40.499924
30700,30700,30240,5295500,40.102085
30200,30640,30200,8574850,40.446884
30520,30560,30180,10882700,40.34079
30340,30380,29980,10700450,39.942951
30100,30320,29860,14977350,39.916428
30100,30620,29940,12959500,40.314274
30540,30600,30200,9244000,40.526443
30800,30800,30260,11779700,40.34079
30420,30800,30360,11291500,40.844711
30800,31000,30260,10744050,40.234692
30060,30700,30060,10767300,40.393837
30100,30640,30020,18551850,40.526443
31320,31320,30280,10491100,40.261227
30400,30440,29620,13358400,39.332943
29300,29840,29100,15704000,39.12075
29800,30060,29300,9335850,39.863377
30000,30060,29480,8864850,39.332943
29700,29880,29480,10086550,39.412502
29400,29880,29400,10463900,39.62468
29900,29940,29440,11651600,39.412502
29820,29840,29500,8500150,39.279888
29800,30600,29760,18705000,40.314274
30520,30640,30340,10048950,40.526443
30700,30740,30420,6559050,40.712112
30800,30800,30240,8654300,40.155132
30160,30160,29820,11434500,39.598164
29860,29960,29580,14921950,39.465546
29800,30400,29780,10806150,40.181648
30280,30280,29520,11794850,39.147282
29420,29600,29240,8750100,39.173805
29740,30000,29660,9002650,39.783821
29700,30000,29680,10594800,39.783821
30020,30280,30000,14657550,39.995998
30040,30240,29920,12288850,39.704247
30200,30200,29700,11600400,39.571636
30080,30200,29820,9923100,40.022526
29840,30040,29680,11994150,39.359459
29740,29880,29440,10190600,39.412502
29800,29980,29740,6146400,39.492062
29620,29920,29620,11588050,39.359459
29680,30460,29660,14760550,40.102085
30360,30980,30240,22778000,40.950813
30920,31180,30740,18025050,40.791668
30720,31180,30560,10309450,40.632534
30660,30840,30420,8496600,40.844711
30980,31060,30420,13590650,40.34079
29500,29700,28480,54290800,37.847668
28400,28860,28280,26677700,37.794628
28220,28380,27560,34613000,36.839817
27560,28060,27240,22887650,36.733727
27600,27940,27140,33509850,35.991093
27300,27540,27140,17558350,36.309361
27400,27560,27300,11758450,36.229797
27360,27740,27200,11043050,36.786774
27640,27700,27280,10270250,36.309361
26860,26960,26520,17817950,35.248463
25880,26660,25800,27677800,35.142368
27000,27000,26260,15847900,34.8241
26020,26360,25760,20774950,34.399746
26020,26100,24900,31751200,33.444923
25900,26880,25720,25756150,36.23201
27000,27000,26580,20961250,36.313187
26680,26920,26440,12825950,35.880241
26800,27040,26600,10214450,36.123764
26680,26780,25900,12822050,35.203766
26040,26340,25920,9042650,35.636707
25720,26300,25200,30382800,34.283752
25000,25160,24180,26480150,33.174335
24600,25000,24580,19694950,33.471989
24900,25040,24740,17305650,33.769642
25020,26240,25020,20788350,35.501415
26400,26480,26020,11391300,35.501415
26300,26380,25700,9629600,35.528473
26360,26420,25800,9300950,35.122589
26020,26600,25720,12302300,35.717888
26500,26500,25840,15704200,34.960232
25760,25900,25280,16271300,34.446121
25600,25780,25300,10351150,34.446121
25460,26140,25440,11948900,35.366119
26140,26340,25900,8772650,35.582588
26340,26440,26160,8495650,35.582588
26280,26380,25980,13619550,35.257877
25820,26000,25580,11821850,34.716709
25540,25900,25540,9425350,34.906116
25600,25800,25580,12735500,34.635525
25700,25760,25480,9058900,34.635525
25860,26000,25640,11241350,34.797878
25660,25660,25480,8079850,34.473171
24900,25440,24900,14493700,33.931988
24740,24800,24440,15778100,33.066097
24260,24700,24260,17910800,32.930813
24580,24820,24400,12080200,33.282578
24600,24960,24500,10140600,33.336697
24880,25800,24840,20929450,34.906116
25780,26000,25700,13005100,35.176704
25720,26020,25640,11416600,35.041412
25720,25920,25600,6499850,34.797878
25920,26100,25380,14230950,34.337879
25300,25640,25120,12346050,33.986107
25000,25340,24900,11984850,33.959053
25600,26000,25420,17203400,35.041412
26020,26100,25920,11519650,35.176704
26140,26180,25900,9130800,35.284946
25680,26200,25680,9492550,35.420238
26340,26960,26280,16315000,36.367306
27200,27360,27020,17135800,37.016716
